"uid","wave","wvsccode","year","region","censusd","censusr","raceethnic","white","black","hispanic","party","gop","strongleader","armyrule","expertdecision","havedem","demtaxrich","demrelig","demchooseleaders","demaidunemp","demarmycoup","demcivilrights","demeconomy","demcriminals","dempeoplelaws","demwomenrights","demincome","demimp","democraticness","age","female","unemployed","satisfin","ideo","socialclass","incscale","educat","hsedorless","lessthanhs","collegeed","educatr","emancvalues","kid_ind","kid_imag","kid_obed","laut","se_laut","menjob","menleaders","boycollege","lequ","se_lequ","hj","aj","dj","lcho","se_lcho","acsay","apsay","lvoi","se_lvoi","lemanc","sldummy","hddummy","z_sl","z_age","z_ideo","z_lemanc","z_laut","z_lequ","z_lcho","z_lvoi","z_incscale"
2584,4,840,1999,5,"West South Central","South","White",1,0,0,"Democrat",0,1,2,1,4,,,,,,,,,,,,,,46,0,0,7,4,2,7,7,0,0,0,"Some college",0.656296,1,0,1,0.471476466386469,0.757386361734995,2,3,3,-0.303593230664265,0.462428387961549,1,2,5,-0.583000995443764,0.362657263576359,2,3,1.27921546321946,0.704466352955178,0.216024425874475,0,0,-0.56914164893922,0.113322585514341,-0.207002459030695,0.155025734806785,0.317959714224005,-0.22489186187323,-0.343557201401194,0.754655085437717,0.468716653566258
2585,4,840,1999,5,"West South Central","South","White",1,0,0,"Republican",1,1,2,1,4,,,,,,,,,,,,,,61,0,0,8,7,3,7,8,0,0,1,"College educated",0.484583,1,0,1,0.471476466386469,0.757386361734995,2,3,3,-0.303593230664265,0.462428387961549,10,1,1,-0.960923666972459,0.557254465618134,0,1,-0.707339238667621,0.723983984503147,-0.375094917479469,0,0,-0.56914164893922,0.580739299368176,0.55877134365802,-0.465612216980115,0.317959714224005,-0.22489186187323,-0.561558724472769,-0.585168031273743,0.468716653566258
2586,4,840,1999,5,"West South Central","South","White",1,0,0,"Republican",1,1,1,1,4,,,,,,,,,,,,,,74,0,0,9,7,4,3,5,1,0,0,"Did not finish HS",0.511944,0,0,0,-1.12733674839528,0.684164779269578,2,3,3,-0.303593230664265,0.462428387961549,1,9,5,0.242918077240617,0.515372523171261,2,2,1.07704355996514,0.675698282198414,-0.0277420854634458,0,0,-0.56914164893922,0.985833784708166,0.55877134365802,-0.100913696057715,-0.805790735391321,-0.22489186187323,0.132867287901738,0.618301130888982,-0.299047005303971
2587,4,840,1999,5,"West South Central","South","Hispanic",0,0,1,"Democrat",0,2,1,1,3,,,,,,,,,,,,,,22,0,0,7,6,3,6,7,0,0,0,"Some college",0.725463,1,1,1,0.806936696738806,0.807703825651919,2,3,4,0.825436691047461,0.470971794120509,6,1,1,-1.0230557656148,0.530153711989185,2,2,1.07704355996514,0.675698282198414,0.421590295534152,0,0,-0.0327563538957825,-0.634544156651795,0.303513409428448,0.370856906189182,0.553743094797301,0.433766696918983,-0.597399104413129,0.618301130888982,0.276775738848701
2588,4,840,1999,5,"West South Central","South","Hispanic",0,0,1,"Democrat",0,2,4,2,2,,,,,,,,,,,,,,21,1,0,7,0,3,2,5,1,0,0,"Did not finish HS",0.567917,0,1,0,-0.882860183803518,0.654531176815778,2,3,3,-0.303593230664265,0.462428387961549,10,10,10,2.03332997440672,0.518648671384036,0,1,-0.707339238667621,0.723983984503147,0.0348843303178275,0,1,-0.0327563538957825,-0.665705270908718,-1.22803419594898,-0.0351599174760333,-0.63395662316333,-0.22489186187323,1.16565137288099,-0.585168031273743,-0.490987920021528
2589,4,840,1999,5,"West South Central","South","Black",0,1,0,"Democrat",0,1,1,1,4,,,,,,,,,,,,,,31,0,0,7,0,2,3,5,1,0,0,"Did not finish HS",0.6375,1,1,1,0.806936696738806,0.807703825651919,2,3,4,0.825436691047461,0.470971794120509,1,1,10,-0.576210412851602,0.529501843084633,0,2,-0.508587718237694,0.705259242403882,0.136893814174243,0,0,-0.56914164893922,-0.354094128339494,-1.22803419594898,0.071943593575162,0.553743094797301,0.433766696918983,-0.339640110792031,-0.451120938938149,-0.299047005303971
2590,4,840,1999,5,"West South Central","South","Black",0,1,0,"Democrat",0,1,1,1,3,,,,,,,,,,,,,,26,0,0,5,7,1,5,8,0,0,1,"College educated",0.535093,1,0,1,0.471476466386469,0.757386361734995,2,3,3,-0.303593230664265,0.462428387961549,1,5,7,0.0281772744140903,0.385943011849646,0,2,-0.508587718237694,0.705259242403882,-0.0781318020253502,0,0,-0.56914164893922,-0.509899699624106,0.55877134365802,-0.153819713818289,0.317959714224005,-0.22489186187323,0.00899585702823699,-0.451120938938149,0.0848348241311435
2591,4,840,1999,5,"West South Central","South","Hispanic",0,0,1,"Republican",1,3,3,1,3,,,,,,,,,,,,,,20,0,0,5,4,1,6,3,1,1,0,"Did not finish HS",0.707222,1,1,1,0.806936696738806,0.807703825651919,2,3,3,-0.303593230664265,0.462428387961549,6,5,7,0.340642048201761,0.348760038573227,0,3,-0.374409573005362,0.709746375045413,0.117393985317735,1,0,0.503628941147655,-0.69686638516564,-0.207002459030695,0.0514700056647564,0.553743094797301,-0.22489186187323,0.189238540846044,-0.360625076645017,0.276775738848701
2592,4,840,1999,5,"West South Central","South","Hispanic",0,0,1,"Democrat",0,4,4,3,4,,,,,,,,,,,,,,19,0,0,7,9,3,6,3,1,1,0,"Did not finish HS",0.48037,0,0,0,-1.12733674839528,0.684164779269578,2,3,3,-0.303593230664265,0.462428387961549,1,1,5,-0.93819958791454,0.452050157742635,2,3,1.27921546321946,0.704466352955178,-0.272478525938656,1,0,1.04001423619109,-0.728027499422562,1.06928721211716,-0.357871491216859,-0.805790735391321,-0.22489186187323,-0.548450530076844,0.754655085437717,0.276775738848701
2593,4,840,1999,5,"West South Central","South","White",1,0,0,"Republican",1,2,2,1,4,,,,,,,,,,,,,,59,1,0,8,6,3,6,8,0,0,1,"College educated",0.430139,1,0,1,0.471476466386469,0.757386361734995,2,1,4,0.62357101797796,0.432363567161177,1,1,7,-0.678562746903748,0.483704185617996,0,1,-0.707339238667621,0.723983984503147,-0.0727136253017352,0,0,-0.0327563538957825,0.518417070854331,0.303513409428448,-0.148130970687191,0.317959714224005,0.316001391733806,-0.398681196162863,-0.585168031273743,0.276775738848701
2594,4,840,1999,5,"West South Central","South","Hispanic",0,0,1,"Republican",1,3,4,2,3,,,,,,,,,,,,,,35,1,0,7,6,3,7,5,1,0,0,"Did not finish HS",0.649352,0,0,1,0.125631677910071,0.702699549491361,2,3,3,-0.303593230664265,0.462428387961549,5,8,10,1.01870460209577,0.390459794405741,1,3,0.451837526554453,0.570289024264847,0.323145143974006,1,0,0.503628941147655,-0.229449671311805,0.303513409428448,0.267495718783315,0.0748773873115883,-0.22489186187323,0.580373237499118,0.196633660330331,0.468716653566258
2595,4,840,1999,5,"West South Central","South","White",1,0,0,"Democrat",0,3,2,2,3,,,,,,,,,,,,,,28,1,0,2,4,1,2,5,1,0,0,"Did not finish HS",0.628102,0,1,1,0.413389421389005,0.748155754372448,2,3,3,-0.303593230664265,0.462428387961549,10,2,2,-0.419501659276004,0.428887121776364,2,1,0.909168065821029,0.679304338542695,0.149865649317441,1,0,0.503628941147655,-0.447577471110261,-0.207002459030695,0.0855632006557096,0.277132341564569,-0.22489186187323,-0.249243980758497,0.505078239231388,-0.490987920021528
2596,4,840,1999,5,"West South Central","South","Hispanic",0,0,1,,,3,2,2,1,,,,,,,,,,,,,,42,0,0,7,5,3,9,8,0,0,1,"College educated",0.258287,1,0,0,-0.839208135807794,0.650680871032117,3,1,3,-0.694146521384096,0.476949054173252,1,1,5,-0.93819958791454,0.452050157742635,0,1,-0.707339238667621,0.723983984503147,-0.794723370943513,1,1,0.503628941147655,-0.0113218715133486,0.0482554751988765,-0.90619557260461,-0.603275110083316,-0.452734598943542,-0.548450530076844,-0.585168031273743,0.852598483001372
2597,4,840,1999,5,"West South Central","South","Hispanic",0,0,1,"Other",0,1,2,1,3,,,,,,,,,,,,,,43,1,1,1,4,1,1,5,1,0,0,"Did not finish HS",0.37537,0,0,0,-1.12733674839528,0.684164779269578,2,3,3,-0.303593230664265,0.462428387961549,1,1,5,-0.93819958791454,0.452050157742635,1,2,0.338874257656122,0.562154073339517,-0.507563827329491,0,0,-0.56914164893922,0.0198392427435738,-0.207002459030695,-0.604696200289274,-0.805790735391321,-0.22489186187323,-0.548450530076844,0.120446078450252,-0.682928834739085
2598,4,840,1999,5,"West South Central","South","Hispanic",0,0,1,"Democrat",0,2,3,3,3,,,,,,,,,,,,,,36,1,1,1,5,1,1,5,1,0,0,"Did not finish HS",0.418565,0,0,0,-1.12733674839528,0.684164779269578,2,4,4,1.24614257487763,0.621290673642376,2,1,7,-0.450677568250102,0.427350779011897,1,1,0.212692492770619,0.568754066178133,-0.0297948122492818,0,0,-0.0327563538957825,-0.198288557054883,0.0482554751988765,-0.103068929450537,-0.805790735391321,0.679199989509557,-0.267227542347969,0.0353433398544056,-0.682928834739085
2599,4,840,1999,5,"West South Central","South","White",1,0,0,"Republican",1,2,2,2,2,,,,,,,,,,,,,,66,1,0,3,4,2,0,4,1,0,0,"HS grad",0.355787,0,0,1,0.125631677910071,0.702699549491361,2,1,2,-1.63552345052877,0.310140610170631,6,1,9,0.048107874426548,0.491119939879761,0,1,-0.707339238667621,0.723983984503147,-0.542280784214943,0,1,-0.0327563538957825,0.736544870652788,-0.207002459030695,-0.641146810907779,0.0748773873115883,-1.00191931008974,0.0204926564683738,-0.585168031273743,-0.874869749456642
2600,4,840,1999,5,"West South Central","South","White",1,0,0,"Democrat",0,1,3,1,4,,,,,,,,,,,,,,70,1,0,7,6,1,1,2,1,1,0,"Did not finish HS",0.66787,1,0,1,0.471476466386469,0.757386361734995,2,3,3,-0.303593230664265,0.462428387961549,6,5,5,0.112936171038966,0.362018771484808,1,3,0.451837526554453,0.570289024264847,0.183164233328906,0,0,-0.56914164893922,0.861189327680477,0.303513409428448,0.120524609397675,0.317959714224005,-0.22489186187323,0.0578883155921739,0.196633660330331,-0.682928834739085
2601,4,840,1999,5,"West South Central","South","Hispanic",0,0,1,"Democrat",0,2,3,1,4,,,,,,,,,,,,,,18,0,0,7,2,3,9,5,1,0,0,"Did not finish HS",0.512917,1,0,1,0.471476466386469,0.757386361734995,2,3,4,0.825436691047461,0.470971794120509,1,5,6,-0.0604099100026186,0.378522078773968,0,1,-0.707339238667621,0.723983984503147,0.132291002190923,0,0,-0.0327563538957825,-0.759188613679485,-0.717518327489839,0.0671109318903326,0.317959714224005,0.433766696918983,-0.0421049172368992,-0.585168031273743,0.852598483001372
2602,4,840,1999,5,"West South Central","South","White",1,0,0,"Republican",1,2,2,1,4,,,,,,,,,,,,,,70,0,0,9,9,2,8,5,1,0,0,"Did not finish HS",0.24875,0,0,0,-1.12733674839528,0.684164779269578,3,2,3,-0.580529130134545,0.470595119156625,1,6,5,-0.0323893987021227,0.420694379375551,0,1,-0.707339238667621,0.723983984503147,-0.611898628974892,0,0,-0.0327563538957825,0.861189327680477,1.06928721211716,-0.714241148058851,-0.805790735391321,-0.386451973713643,-0.0259415203280991,-0.585168031273743,0.660657568283815
2603,4,840,1999,5,"West South Central","South","White",1,0,0,"Republican",1,2,2,2,4,,,,,,,,,,,,,,38,0,0,7,6,2,3,4,1,0,0,"HS grad",0.457083,0,1,1,0.413389421389005,0.748155754372448,2,2,3,-0.58958635123165,0.469927477417546,5,1,6,-0.33597135257651,0.419608947277564,0,1,-0.707339238667621,0.723983984503147,-0.304876880271694,0,0,-0.0327563538957825,-0.135966328541038,0.303513409428448,-0.391887715690981,0.277132341564569,-0.391735816134256,-0.201060223987655,-0.585168031273743,-0.299047005303971
2604,4,840,1999,5,"West South Central","South","White",1,0,0,"Republican",1,2,2,2,4,,,,,,,,,,,,,,72,1,0,6,5,1,3,5,1,0,0,"Did not finish HS",0.436805,0,0,1,0.125631677910071,0.702699549491361,2,2,4,0.643394440328728,0.431987986881836,1,1,7,-0.678562746903748,0.483704185617996,1,1,0.212692492770619,0.568754066178133,0.0757889660264177,0,0,-0.0327563538957825,0.923511556194322,0.0482554751988765,0.0077873648455466,0.0748773873115883,0.327566069112853,-0.398681196162863,0.0353433398544056,-0.299047005303971
2605,4,840,1999,5,"West South Central","South","Hispanic",0,0,1,"Democrat",0,2,2,2,2,,,,,,,,,,,,,,51,1,0,8,6,3,8,6,1,0,0,"HS grad",0.490185,1,0,1,0.471476466386469,0.757386361734995,2,3,4,0.825436691047461,0.470971794120509,6,1,7,-0.122173306563636,0.447821173896207,0,0,-0.927567571849531,0.771586888129888,0.0617930697551907,0,1,-0.0327563538957825,0.269128156798952,0.303513409428448,-0.00690744169878113,0.317959714224005,0.433766696918983,-0.077732614474304,-0.733700065892102,0.660657568283815
2606,4,840,1999,5,"West South Central","South","White",1,0,0,"Republican",1,1,4,1,3,,,,,,,,,,,,,,20,1,0,2,8,2,1,5,1,0,0,"Did not finish HS",0.456019,0,0,0,-1.12733674839528,0.684164779269578,2,4,4,1.24614257487763,0.621290673642376,1,1,3,-1.25847352079993,0.456107328317005,1,3,0.451837526554453,0.570289024264847,-0.17195754194078,0,0,-0.56914164893922,-0.69686638516564,0.814029277887592,-0.252330810943959,-0.805790735391321,0.679199989509557,-0.733197861817266,0.196633660330331,-0.682928834739085
2607,4,840,1999,5,"West South Central","South","White",1,0,0,"Republican",1,2,3,3,4,,,,,,,,,,,,,,42,1,0,9,5,3,9,6,1,0,0,"HS grad",0.587685,1,1,1,0.806936696738806,0.807703825651919,2,2,4,0.643394440328728,0.431987986881836,1,3,1,-0.891961446964887,0.448273285348335,0,3,-0.374409573005362,0.709746375045413,0.0459900292743213,0,0,-0.0327563538957825,-0.0113218715133486,0.0482554751988765,-0.023499635451743,0.553743094797301,0.327566069112853,-0.521778446313653,-0.360625076645017,0.852598483001372
2608,4,840,1999,5,"West South Central","South","White",1,0,0,"Republican",1,2,2,2,3,,,,,,,,,,,,,,74,0,0,9,4,3,3,5,1,0,0,"Did not finish HS",0.34089,0,0,0,-1.12733674839528,0.684164779269578,2,2,,-0.750260962487051,0.797345910487169,1,6,6,0.16114972682663,0.38953340167631,0,2,-0.508587718237694,0.705259242403882,-0.556258925573349,0,0,-0.0327563538957825,0.985833784708166,-0.207002459030695,-0.655822975915755,-0.805790735391321,-0.485470894229913,0.0856999008349744,-0.451120938938149,-0.299047005303971
2609,4,840,1999,5,"West South Central","South","Black",0,1,0,"Democrat",0,3,2,1,4,,,,,,,,,,,,,,44,0,0,6,6,1,6,5,1,0,0,"Did not finish HS",0.225324,0,0,0,-1.12733674839528,0.684164779269578,1,3,3,-0.311666814055464,0.463273419997865,1,5,5,-0.244221534104537,0.391797919235855,0,1,-0.707339238667621,0.723983984503147,-0.597641083805726,1,0,0.503628941147655,0.0510003570004961,0.303513409428448,-0.699271626707894,-0.805790735391321,-0.229601865300485,-0.148135110795783,-0.585168031273743,0.276775738848701
2610,4,840,1999,5,"West South Central","South","Black",0,1,0,,,3,3,1,1,,,,,,,,,,,,,,42,1,0,0,4,0,0,5,1,0,0,"Did not finish HS",0.525833,1,0,1,0.471476466386469,0.757386361734995,2,3,3,-0.303593230664265,0.462428387961549,6,1,5,-0.449447022785208,0.430167792182592,0,2,-0.508587718237694,0.705259242403882,-0.197537876325175,1,1,0.503628941147655,-0.0113218715133486,-0.207002459030695,-0.279188545370776,0.317959714224005,-0.22489186187323,-0.26651771251831,-0.451120938938149,-0.874869749456642
2611,4,840,1999,3,"South Atlantic","South","Black",0,1,0,"Democrat",0,1,1,1,4,,,,,,,,,,,,,,43,0,0,8,3,1,9,8,0,0,1,"College educated",0.516574,1,0,0,-0.839208135807794,0.650680871032117,2,3,3,-0.303593230664265,0.462428387961549,6,8,6,0.69055187543902,0.368298091071722,0,2,-0.508587718237694,0.705259242403882,-0.240209302317683,0,0,-0.56914164893922,0.0198392427435738,-0.462260393260267,-0.323990845829348,-0.603275110083316,-0.22489186187323,0.391081089658685,-0.451120938938149,0.852598483001372
2612,4,840,1999,3,"South Atlantic","South","White",1,0,0,"Democrat",0,1,3,1,4,,,,,,,,,,,,,,57,0,0,6,4,3,8,8,0,0,1,"College educated",0.59338,1,0,1,0.471476466386469,0.757386361734995,2,3,3,-0.303593230664265,0.462428387961549,5,5,7,0.247411664783566,0.35013908249145,1,1,0.212692492770619,0.568754066178133,0.156996848319097,0,0,-0.56914164893922,0.456094842340487,-0.207002459030695,0.093050508915765,0.317959714224005,-0.22489186187323,0.135459376183862,0.0353433398544056,0.660657568283815
2613,4,840,1999,3,"South Atlantic","South","White",1,0,0,"Democrat",0,1,1,1,4,,,,,,,,,,,,,,41,1,0,7,6,2,5,7,0,0,0,"Some college",0.420324,0,0,1,0.125631677910071,0.702699549491361,2,3,4,0.825436691047461,0.470971794120509,7,1,3,-0.748379462604789,0.4540733871648,0,1,-0.707339238667621,0.723983984503147,-0.126162583078719,0,0,-0.56914164893922,-0.0424829857702709,0.303513409428448,-0.204248998379595,0.0748773873115883,0.433766696918983,-0.438954382995282,-0.585168031273743,0.0848348241311435
2614,4,840,1999,3,"South Atlantic","South","White",1,0,0,"Republican",1,1,1,1,4,,,,,,,,,,,,,,53,0,0,7,9,3,7,8,0,0,1,"College educated",0.216343,0,0,0,-1.12733674839528,0.684164779269578,2,2,3,-0.58958635123165,0.469927477417546,1,1,2,-1.39668894387887,0.472954518256821,0,1,-0.707339238667621,0.723983984503147,-0.955237820543355,0,0,-0.56914164893922,0.331450385312797,1.06928721211716,-1.07472560017334,-0.805790735391321,-0.391735816134256,-0.812926269275095,-0.585168031273743,0.468716653566258
2615,4,840,1999,3,"South Atlantic","South","White",1,0,0,"Democrat",0,1,2,1,4,,,,,,,,,,,,,,42,1,0,6,5,3,7,8,0,0,1,"College educated",0.743056,0,1,1,0.413389421389005,0.748155754372448,2,4,4,1.24614257487763,0.621290673642376,8,2,8,0.210637298884983,0.427950721194333,1,3,0.451837526554453,0.570289024264847,0.580501705426519,0,0,-0.56914164893922,-0.0113218715133486,0.0482554751988765,0.537703843377147,0.277132341564569,0.679199989509557,0.114246391677126,0.196633660330331,0.468716653566258
2616,4,840,1999,3,"South Atlantic","South","White",1,0,0,"Democrat",0,1,3,1,4,,,,,,,,,,,,,,41,0,0,7,4,1,3,7,0,0,0,"Some college",0.694445,1,1,1,0.806936696738806,0.807703825651919,2,4,4,1.24614257487763,0.621290673642376,5,10,9,1.20694992235465,0.429049786636093,0,0,-0.927567571849531,0.771586888129888,0.583115405530389,0,0,-0.56914164893922,-0.0424829857702709,-0.207002459030695,0.540448063300399,0.553743094797301,0.679199989509557,0.688960971496486,-0.733700065892102,-0.299047005303971
2617,4,840,1999,3,"South Atlantic","South","White",1,0,0,"Democrat",0,3,3,1,4,,,,,,,,,,,,,,62,1,0,9,3,3,9,8,0,0,1,"College educated",0.689398,1,1,1,0.806936696738806,0.807703825651919,2,4,4,1.24614257487763,0.621290673642376,6,8,5,0.57224912480331,0.400924763651663,0,1,-0.707339238667621,0.723983984503147,0.479497289438032,1,0,0.503628941147655,0.611900413625098,-0.462260393260267,0.431655590067001,0.553743094797301,0.679199989509557,0.322839140273059,-0.585168031273743,0.852598483001372
2618,4,840,1999,3,"South Atlantic","South","White",1,0,0,"Republican",1,1,2,1,4,,,,,,,,,,,,,,68,0,0,9,6,2,5,2,1,1,0,"Did not finish HS",0.373889,0,0,0,-1.12733674839528,0.684164779269578,2,3,3,-0.303593230664265,0.462428387961549,6,1,2,-0.87114720902858,0.468523608807401,0,3,-0.374409573005362,0.709746375045413,-0.669121690273372,0,0,-0.56914164893922,0.798867099166632,0.303513409428448,-0.774321745925532,-0.805790735391321,-0.22489186187323,-0.509771927749062,-0.360625076645017,0.0848348241311435
2619,4,840,1999,3,"South Atlantic","South","White",1,0,0,"Democrat",0,1,2,1,4,,,,,,,,,,,,,,51,1,0,6,1,3,9,8,0,0,1,"College educated",0.962963,1,1,1,0.806936696738806,0.807703825651919,2,4,4,1.24614257487763,0.621290673642376,10,8,8,1.1243150336493,0.359419801130619,2,3,1.27921546321946,0.704466352955178,1.1141524421213,0,0,-0.56914164893922,0.269128156798952,-0.97277626171941,1.09800339018711,0.553743094797301,0.679199989509557,0.641293729084838,0.754655085437717,0.852598483001372
2620,4,840,1999,3,"South Atlantic","South","White",1,0,0,"Democrat",0,3,3,,,,,,,,,,,,,,,,72,1,0,9,6,3,9,8,0,0,1,"College educated",0.706389,1,0,1,0.471476466386469,0.757386361734995,2,3,3,-0.303593230664265,0.462428387961549,6,6,6,0.451425274585329,0.338874278007826,2,2,1.07704355996514,0.675698282198414,0.424088017568169,1,,0.503628941147655,0.923511556194322,0.303513409428448,0.3734793564689,0.317959714224005,-0.22489186187323,0.25314291574028,0.618301130888982,0.852598483001372
2621,4,840,1999,3,"South Atlantic","South","White",1,0,0,"Republican",1,1,1,1,3,,,,,,,,,,,,,,46,1,0,7,7,2,6,8,0,0,1,"College educated",0.33412,0,0,0,-1.12733674839528,0.684164779269578,2,3,3,-0.303593230664265,0.462428387961549,1,1,5,-0.93819958791454,0.452050157742635,1,1,0.212692492770619,0.568754066178133,-0.539109268550866,0,0,-0.56914164893922,0.113322585514341,0.55877134365802,-0.637816919900247,-0.805790735391321,-0.22489186187323,-0.548450530076844,0.0353433398544056,0.276775738848701
2622,4,840,1999,3,"South Atlantic","South","Other",0,0,0,"Democrat",0,2,2,2,4,,,,,,,,,,,,,,60,0,0,6,7,2,7,8,0,0,1,"College educated",0.577593,1,0,0,-0.839208135807794,0.650680871032117,3,3,3,-0.29484427912668,0.461490663622847,6,1,6,-0.225011666664916,0.432194668081443,2,3,1.27921546321946,0.704466352955178,-0.0199621545949819,0,0,-0.0327563538957825,0.549578185111254,0.55877134365802,-0.0927452603373565,-0.603275110083316,-0.219787859136126,-0.137054059894812,0.754655085437717,0.468716653566258
2623,4,840,1999,3,"South Atlantic","South","White",1,0,0,"Republican",1,2,4,2,4,,,,,,,,,,,,,,58,0,0,4,7,2,2,4,1,0,0,"HS grad",0.399352,0,0,0,-1.12733674839528,0.684164779269578,2,3,3,-0.303593230664265,0.462428387961549,3,1,1,-1.20030030209754,0.490748010241423,1,3,0.451837526554453,0.570289024264847,-0.544848188650658,0,0,-0.0327563538957825,0.487255956597409,0.55877134365802,-0.643842423305353,-0.805790735391321,-0.22489186187323,-0.699641128563348,0.196633660330331,-0.490987920021528
2624,4,840,1999,3,"South Atlantic","South","Black",0,1,0,"Democrat",0,2,3,2,4,,,,,,,,,,,,,,48,0,0,2,7,1,4,5,1,0,0,"Did not finish HS",0.322963,0,0,0,-1.12733674839528,0.684164779269578,2,3,3,-0.303593230664265,0.462428387961549,2,7,8,0.5499972825892,0.379316030543989,0,0,-0.927567571849531,0.771586888129888,-0.452125067079969,0,0,-0.0327563538957825,0.175644814028185,0.55877134365802,-0.546489005756197,-0.805790735391321,-0.22489186187323,0.310003351739383,-0.733700065892102,-0.107106090586414
